C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_25_770.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_25_770.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_25_770.jpg, -0.3476154, 1, 0, 18.80078
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_25_890.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_25_890.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_25_890.jpg, 0, 1, 0, 20.03702
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_26_009.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_26_009.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_26_009.jpg, -0.1300026, 1, 0, 21.2407
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_26_111.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_26_111.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_26_111.jpg, -0.4378362, 1, 0, 22.10801
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_26_224.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_26_224.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_26_224.jpg, -0.1496007, 1, 0, 23.09419
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_26_339.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_26_339.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_26_339.jpg, -0.5457126, 1, 0, 24.14008
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_26_466.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_26_466.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_26_466.jpg, -0.9255756, 1, 0, 24.91379
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_26_575.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_26_575.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_26_575.jpg, -0.598092, 1, 0, 25.97648
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_26_681.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_26_681.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_26_681.jpg, -0.2803719, 1, 0, 26.97194
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_26_801.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_26_801.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_26_801.jpg, 0, 1, 0, 28.08288
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_26_903.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_26_903.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_26_903.jpg, 0, 1, 0, 28.99916
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_27_012.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_27_012.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_27_012.jpg, 0.1568484, 1, 0, 30.08274
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_27_133.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_27_133.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_27_133.jpg, 0.5203347, 1, 0, 30.13632
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_27_254.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_27_254.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_27_254.jpg, 0.1575654, 1, 0, 30.19149
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_27_354.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_27_354.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_27_354.jpg, 0, 1, 0, 30.18832
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_27_458.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_27_458.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_27_458.jpg, 0, 1, 0, 30.18991
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_27_581.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_27_581.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_27_581.jpg, -0.1266171, 1, 0, 30.18446
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_27_695.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_27_695.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_27_695.jpg, -0.3159429, 1, 0, 30.17441
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_27_795.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_27_795.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_27_795.jpg, -0.01226518, 1, 0, 30.19066
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_27_908.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_27_908.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_27_908.jpg, 0, 1, 0, 30.19004
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_28_016.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_28_016.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_28_016.jpg, 0, 1, 0, 30.1902
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_28_117.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_28_117.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_28_117.jpg, 0, 1, 0, 30.19021
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_28_218.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_28_218.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_28_218.jpg, 0, 1, 0, 30.19019
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_28_328.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_28_328.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_28_328.jpg, 0, 1, 0, 30.19064
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_28_452.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_28_452.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_28_452.jpg, -0.3733752, 1, 0, 30.15757
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_28_560.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_28_560.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_28_560.jpg, -0.05253062, 1, 0, 30.19065
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_28_672.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_28_672.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_28_672.jpg, 0, 1, 0, 30.19017
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_28_794.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_28_794.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_28_794.jpg, 0, 1, 0, 30.19036
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_28_897.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_28_897.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_28_897.jpg, 0, 1, 0, 30.19037
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_29_018.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_29_018.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_29_018.jpg, 0, 1, 0, 30.19032
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_29_135.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_29_135.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_29_135.jpg, -0.3505182, 1, 0, 30.16658
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_29_245.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_29_245.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_29_245.jpg, -0.02123762, 1, 0, 30.19002
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_29_360.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_29_360.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_29_360.jpg, 0, 1, 0, 30.1908
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_29_469.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_29_469.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_29_469.jpg, 0, 1, 0, 30.19049
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_29_594.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_29_594.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_29_594.jpg, 0, 1, 0, 30.19025
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_29_724.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_29_724.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_29_724.jpg, 0, 1, 0, 30.19035
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_29_842.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_29_842.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_29_842.jpg, 0, 1, 0, 30.1902
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_29_971.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_29_971.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_29_971.jpg, -0.08893409, 1, 0, 30.18757
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_30_086.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_30_086.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_30_086.jpg, -0.4332234, 1, 0, 30.15073
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_30_208.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_30_208.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_30_208.jpg, -0.06793616, 1, 0, 30.1901
C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\center_2021_04_13_01_35_30_317.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\left_2021_04_13_01_35_30_317.jpg, C:\Users\Edwin\Desktop\COMP 4948  - Predictive Machine Learning\Homework 2 & 3\Bad Training\IMG\right_2021_04_13_01_35_30_317.jpg, 0, 1, 0, 30.18979
